height,width,red,green,blue
100.0,100.0,0.4894803921568627,0.44039960784313714,0.34502901960784305
100.0,100.0,0.4910666666666666,0.4400239215686274,0.3409764705882352
100.0,100.0,0.4930870588235293,0.4431843137254902,0.3454462745098038
100.0,100.0,0.4951247058823528,0.44544352941176474,0.3500858823529411
100.0,100.0,0.4966701960784312,0.4483764705882353,0.35280784313725483
100.0,100.0,0.5001003921568626,0.4538749019607842,0.3644580392156862
100.0,100.0,0.501443137254902,0.4537901960784313,0.3610796078431372
100.0,100.0,0.5045768627450979,0.4573886274509803,0.3656203921568627
100.0,100.0,0.5054898039215685,0.4614439215686274,0.37372705882352936
100.0,100.0,0.5069925490196078,0.4614149019607843,0.3711823529411764
100.0,100.0,0.5093647058823528,0.46670901960784306,0.3798752941176469
100.0,100.0,0.5107039215686273,0.46737568627450976,0.37796745098039203
100.0,100.0,0.5112325490196077,0.4690807843137254,0.3805447058823529
100.0,100.0,0.537987450980392,0.500692156862745,0.3673207843137254
100.0,100.0,0.5133396078431371,0.47193686274509794,0.38361176470588226
100.0,100.0,0.5131062745098037,0.4730219607843135,0.3857262745098038
100.0,100.0,0.5149466666666666,0.4743298039215686,0.3848341176470587
100.0,100.0,0.5150972549019606,0.47732156862745084,0.39133529411764695
100.0,100.0,0.5164388235294115,0.4781270588235293,0.39067647058823524
100.0,100.0,0.5169521568627449,0.4797498039215685,0.3930627450980392
100.0,100.0,0.518354901960784,0.4822121568627449,0.3960564705882352
100.0,100.0,0.5192066666666665,0.4833078431372547,0.3950356862745097
100.0,100.0,0.5190847058823527,0.4852552941176469,0.4013580392156862
100.0,100.0,0.5199027450980391,0.4861070588235292,0.4000545098039215
100.0,100.0,0.5211450980392156,0.48719921568627433,0.3994690196078431
100.0,100.0,0.521315294117647,0.4896235294117645,0.4052098039215685
100.0,100.0,0.5220639215686274,0.49006509803921544,0.4040313725490195
100.0,100.0,0.5226749019607841,0.49079058823529387,0.40292901960784305
100.0,100.0,0.5236313725490194,0.49261450980392146,0.4063333333333332
100.0,100.0,0.5238286274509802,0.49306196078431347,0.4051635294117646
100.0,100.0,0.5245352941176469,0.4943756862745096,0.4083623529411764
100.0,100.0,0.5249015686274507,0.49494509803921555,0.4071541176470587
100.0,100.0,0.5248960784313724,0.49606352941176446,0.41013176470588225
100.0,100.0,0.5249698039215683,0.49627294117647036,0.40897725490196074
100.0,100.0,0.5257329411764704,0.4970631372549018,0.4089082352941176
100.0,100.0,0.5269603921568625,0.4991764705882351,0.41247137254901955
100.0,100.0,0.5277572549019606,0.5000376470588234,0.41252470588235285
100.0,100.0,0.528393333333333,0.5008376470588233,0.4121627450980391
100.0,100.0,0.5291282352941175,0.5016117647058822,0.4123247058823529
100.0,100.0,0.528261176470588,0.5016776470588235,0.4142592156862744
100.0,100.0,0.5287552941176469,0.5021333333333332,0.4142376470588234
100.0,100.0,0.5288309803921567,0.5025301960784313,0.41440156862745087
100.0,100.0,0.5293478431372547,0.5027980392156861,0.41417490196078416
100.0,100.0,0.5297399999999998,0.504347450980392,0.4178505882352941
100.0,100.0,0.5301709803921567,0.5045768627450978,0.41806705882352935
100.0,100.0,0.5301239215686272,0.5048478431372547,0.4182031372549019
100.0,100.0,0.530901176470588,0.5055403921568625,0.41880627450980384
100.0,100.0,0.5305576470588234,0.5061925490196076,0.42155215686274494
100.0,100.0,0.5304725490196077,0.506199607843137,0.4221023529411764
100.0,100.0,0.5303047058823528,0.5063901960784312,0.4219199999999999
100.0,100.0,0.532225882352941,0.5073325490196077,0.4200839215686274
100.0,100.0,0.5319964705882351,0.5074611764705881,0.4202298039215685
100.0,100.0,0.5325309803921566,0.5076172549019606,0.42100901960784304
100.0,100.0,0.5316094117647057,0.5077862745098038,0.42386705882352926
100.0,100.0,0.5319721568627449,0.5080541176470585,0.4240482352941175
100.0,100.0,0.5326403921568624,0.5085007843137254,0.421829019607843
100.0,100.0,0.5332239215686273,0.5087199999999998,0.4223803921568627
100.0,100.0,0.5329760784313723,0.5090396078431372,0.4226619607843137
100.0,100.0,0.5335968627450978,0.5094760784313724,0.42323294117647053
100.0,100.0,0.5336764705882351,0.5090764705882351,0.4203564705882352
100.0,100.0,0.5339909803921566,0.5093031372549017,0.4208937254901959
100.0,100.0,0.5337639215686272,0.5093098039215684,0.42090117647058817
100.0,100.0,0.5341568627450978,0.5097062745098038,0.4212686274509803
100.0,100.0,0.5338376470588233,0.5095847058823528,0.4207674509803921
100.0,100.0,0.5342125490196077,0.5097729411764704,0.42166078431372533
100.0,100.0,0.5337372549019606,0.5089627450980391,0.41817999999999994
100.0,100.0,0.5336968627450978,0.5089117647058822,0.4185156862745097
100.0,100.0,0.5340431372549017,0.5094282352941175,0.41869333333333325
100.0,100.0,0.5349839215686272,0.5094968627450979,0.4169725490196078
100.0,100.0,0.5342933333333331,0.5091168627450979,0.41643882352941164
100.0,100.0,0.534692156862745,0.5093772549019606,0.41733921568627447
100.0,100.0,0.535009019607843,0.5090384313725488,0.41445529411764703
100.0,100.0,0.5346313725490194,0.5084031372549018,0.4120509803921568
100.0,100.0,0.534130196078431,0.5080152941176469,0.4122717647058823
100.0,100.0,0.5347537254901958,0.5075898039215685,0.40962156862745086
100.0,100.0,0.5350070588235292,0.5075313725490195,0.40631333333333325
100.0,100.0,0.5364007843137253,0.5077686274509803,0.40433529411764696
100.0,100.0,0.5357611764705881,0.5075349019607842,0.40488392156862735
100.0,100.0,0.5367607843137253,0.5076098039215684,0.40247647058823516
100.0,100.0,0.5351690196078429,0.5065235294117645,0.40231529411764694
100.0,100.0,0.5355313725490194,0.50682431372549,0.4034556862745097
100.0,100.0,0.5353576470588234,0.506247450980392,0.40016431372549016
100.0,100.0,0.5360701960784312,0.5059462745098037,0.39738862745098025
100.0,100.0,0.5357176470588234,0.506318431372549,0.398792156862745
100.0,100.0,0.5368662745098037,0.505353725490196,0.39123647058823524
100.0,100.0,0.5360356862745097,0.5051356862745097,0.3924325490196077
100.0,100.0,0.5371647058823528,0.5054847058823528,0.3897168627450979
100.0,100.0,0.5360356862745097,0.5049019607843136,0.39062431372549006
100.0,100.0,0.53790431372549,0.5043945098039215,0.383433725490196
100.0,100.0,0.5391799999999998,0.5036929411764705,0.37538980392156857
100.0,100.0,0.5394654901960783,0.5030270588235293,0.37245843137254897
100.0,100.0,0.5388062745098038,0.5036054901960784,0.37488117647058816
100.0,100.0,0.5400235294117646,0.5014333333333333,0.3644541176470587
100.0,100.0,0.53838431372549,0.5011564705882352,0.36716784313725487
100.0,100.0,0.5396780392156861,0.5011831372549019,0.364830588235294
100.0,100.0,0.5385317647058823,0.5009725490196076,0.3666839215686274
100.0,100.0,0.5379113725490194,0.5009803921568626,0.3700482352941175
100.0,100.0,0.5363372549019607,0.5000917647058822,0.3720031372549019
100.0,100.0,0.534312156862745,0.5005698039215686,0.38100627450980384
100.0,100.0,0.534762745098039,0.5005545098039215,0.3780815686274509
100.0,100.0,0.5329407843137254,0.5001913725490196,0.38608784313725475
100.0,100.0,0.5314729411764704,0.4997513725490196,0.38841921568627436
100.0,100.0,0.5307666666666664,0.49916588235294096,0.3913556862745097
100.0,100.0,0.5317588235294115,0.500113725490196,0.39040392156862735
100.0,100.0,0.5291854901960783,0.49935450980392143,0.397650588235294
100.0,100.0,0.5278070588235292,0.4989439215686272,0.3998043137254901
100.0,100.0,0.5277556862745095,0.49909843137254883,0.4037454901960783
100.0,100.0,0.5261694117647058,0.49851019607843117,0.4054788235294116
100.0,100.0,0.5375870588235292,0.5006592156862744,0.3706772549019607
100.0,100.0,0.4987333333333332,0.46929058823529396,0.4016631372549018
100.0,100.0,0.49899686274509797,0.4680992156862745,0.39932666666666644
100.0,100.0,0.4982447058823528,0.46677843137254893,0.3961145098039214
100.0,100.0,0.4992603921568627,0.4663368627450979,0.39419803921568614
100.0,100.0,0.49922745098039206,0.46486705882352936,0.3885498039215685
100.0,100.0,0.49839333333333313,0.47083999999999987,0.4064580392156861
100.0,100.0,0.4980341176470587,0.46879529411764687,0.4012647058823528
100.0,100.0,0.4986270588235293,0.4677788235294117,0.3992721568627449
100.0,100.0,0.49789686274509803,0.46637333333333325,0.39590431372549006
100.0,100.0,0.5362019607843136,0.49997490196078426,0.37254784313725475
100.0,100.0,0.49863294117647045,0.4660376470588234,0.39393725490196063
100.0,100.0,0.49851098039215674,0.46535803921568625,0.39103921568627437
100.0,100.0,0.4990682352941176,0.4640788235294117,0.38905803921568616
100.0,100.0,0.49959529411764697,0.4624258823529411,0.381373725490196
100.0,100.0,0.5001592156862744,0.4611737254901959,0.37803019607843125
100.0,100.0,0.500833725490196,0.4612211764705882,0.3758007843137254
100.0,100.0,0.5019356862745098,0.46109411764705877,0.37355647058823516
100.0,100.0,0.5030180392156862,0.4614701960784313,0.37012196078431364
100.0,100.0,0.5045517647058823,0.4614647058823529,0.368432156862745
100.0,100.0,0.5056552941176469,0.4618686274509804,0.3652450980392156
100.0,100.0,0.5349345098039213,0.5003580392156862,0.3788725490196077
100.0,100.0,0.5077027450980391,0.46296862745098033,0.36356078431372546
100.0,100.0,0.5080960784313725,0.4627113725490197,0.3601309803921568
100.0,100.0,0.5094376470588234,0.462349019607843,0.3564972549019607
100.0,100.0,0.5095529411764705,0.4660243137254902,0.367156862745098
100.0,100.0,0.5112643137254901,0.46609058823529415,0.3646866666666666
100.0,100.0,0.512215294117647,0.47034588235294106,0.3742188235294117
100.0,100.0,0.5130909803921567,0.4704905882352941,0.3715262745098038
100.0,100.0,0.5145262745098038,0.472750588235294,0.3749682352941176
100.0,100.0,0.5143956862745096,0.47495647058823526,0.3825717647058822
100.0,100.0,0.5151239215686273,0.47532862745098026,0.3805023529411764
100.0,100.0,0.5321545098039214,0.4998411764705881,0.38592470588235284
100.0,100.0,0.5165266666666666,0.47718392156862727,0.3836917647058823
100.0,100.0,0.5171239215686273,0.47893882352941164,0.38649490196078423
100.0,100.0,0.5170615686274508,0.47972941176470585,0.3888466666666665
100.0,100.0,0.5178070588235292,0.48000823529411757,0.3866423529411764
100.0,100.0,0.5187882352941174,0.48152823529411753,0.38960627450980384
100.0,100.0,0.5188207843137252,0.48280470588235286,0.39203647058823515
100.0,100.0,0.5194882352941175,0.48386705882352926,0.39422549019607833
100.0,100.0,0.5203847058823527,0.4856796078431372,0.39555764705882346
100.0,100.0,0.5208333333333333,0.48772392156862726,0.4017847058823528
100.0,100.0,0.5210027450980391,0.48809921568627435,0.4002356862745097
100.0,100.0,0.5303399999999998,0.4989172549019607,0.39166235294117635
100.0,100.0,0.5220807843137253,0.48936862745098025,0.40281882352941173
100.0,100.0,0.5222584313725488,0.48981098039215676,0.40144666666666656
100.0,100.0,0.5222929411764704,0.49143098039215677,0.40712078431372545
100.0,100.0,0.522570588235294,0.49133607843137234,0.40510392156862735
100.0,100.0,0.5229839215686273,0.4924694117647057,0.407729019607843
100.0,100.0,0.5227082352941176,0.49324235294117624,0.4094807843137254
100.0,100.0,0.5231003921568624,0.4931525490196076,0.4083101960784313
100.0,100.0,0.5241439215686272,0.49410745098039205,0.4077666666666666
100.0,100.0,0.5244152941176469,0.495905882352941,0.4135301960784313
100.0,100.0,0.5246309803921566,0.4959788235294116,0.4126109803921569
100.0,100.0,0.5294690196078431,0.4994078431372548,0.3945835294117646
100.0,100.0,0.5242301960784311,0.4958576470588234,0.4134858823529412
100.0,100.0,0.524852156862745,0.49658784313725474,0.4127074509803921
100.0,100.0,0.5251819607843135,0.49771725490196056,0.41527686274509795
100.0,100.0,0.5256203921568625,0.4980525490196076,0.41442509803921557
100.0,100.0,0.5253454901960782,0.4990682352941174,0.41939607843137244
100.0,100.0,0.5253141176470586,0.4997431372549017,0.42025647058823523
100.0,100.0,0.5269984313725489,0.502098039215686,0.42235411764705877
100.0,100.0,0.5269415686274508,0.5021639215686273,0.4214901960784313
100.0,100.0,0.5277270588235293,0.49919215686274504,0.40063098039215667
100.0,100.0,0.5265435294117645,0.502322745098039,0.4231462745098038
100.0,100.0,0.5268784313725488,0.503049019607843,0.42519921568627433
100.0,100.0,0.5272329411764703,0.5033231372549017,0.42487490196078426
100.0,100.0,0.527241176470588,0.5034466666666665,0.42431803921568617
100.0,100.0,0.5276850980392155,0.5036792156862744,0.42435725490196075
100.0,100.0,0.5278141176470587,0.5038329411764704,0.4239501960784313
100.0,100.0,0.5274203921568625,0.5041176470588234,0.42590392156862733
100.0,100.0,0.5274631372549017,0.5042439215686272,0.42555529411764703
100.0,100.0,0.527125882352941,0.49910470588235284,0.4034799999999999
100.0,100.0,0.5043301960784312,0.48253058823529393,0.42620117647058814
100.0,100.0,0.5019639215686273,0.47998274509803907,0.4222015686274509
100.0,100.0,0.5013199999999999,0.4799666666666666,0.423929019607843
100.0,100.0,0.49959254901960776,0.4759156862745096,0.4174870588235293
100.0,100.0,0.49749686274509786,0.4746023529411763,0.41826627450980375
100.0,100.0,0.4966674509803919,0.4741250980392156,0.4202243137254901
100.0,100.0,0.49390313725490176,0.46935058823529396,0.4124078431372548
100.0,100.0,0.4936647058823528,0.46756784313725486,0.4104929411764704
100.0,100.0,0.4927015686274508,0.46667372549019603,0.41170941176470577
100.0,100.0,0.4922156862745096,0.46640705882352923,0.4134254901960783
100.0,100.0,0.4910780392156862,0.46387294117647054,0.4085580392156861
100.0,100.0,0.5085725490196076,0.4880690196078429,0.43322588235294107
100.0,100.0,0.49088431372549,0.4588823529411764,0.39778156862745084
100.0,100.0,0.49045372549019595,0.45811019607843134,0.3955015686274509
100.0,100.0,0.4901078431372548,0.45474784313725486,0.3883333333333332
100.0,100.0,0.489675294117647,0.45358431372549013,0.38494823529411754
100.0,100.0,0.4915192156862744,0.4522435294117646,0.37756470588235286
100.0,100.0,0.4915717647058822,0.452018431372549,0.3739686274509803
100.0,100.0,0.492912156862745,0.45131176470588225,0.3700247058823528
100.0,100.0,0.4932984313725489,0.45336274509803914,0.37329960784313715
100.0,100.0,0.49571333333333323,0.45677490196078424,0.3789631372549019
100.0,100.0,0.49637215686274505,0.4563929411764705,0.37458392156862735
100.0,100.0,0.5088784313725487,0.48884509803921555,0.4340188235294117
100.0,100.0,0.4970866666666665,0.45812549019607834,0.3784458823529411
100.0,100.0,0.49901803921568616,0.4614078431372549,0.38222078431372536
100.0,100.0,0.4997298039215686,0.4625439215686274,0.3856450980392156
100.0,100.0,0.4999698039215686,0.4622745098039215,0.3819278431372548
100.0,100.0,0.5017192156862745,0.46444274509803907,0.3855513725490195
100.0,100.0,0.5023109803921568,0.4663125490196077,0.3884450980392156
100.0,100.0,0.5035345098039216,0.4662682352941175,0.3861592156862745
100.0,100.0,0.5042925490196077,0.46802509803921566,0.3889027450980391
100.0,100.0,0.5060921568627449,0.47249098039215676,0.39821686274509793
100.0,100.0,0.5060886274509803,0.472029019607843,0.39545019607843124
100.0,100.0,0.5081282352941174,0.47449764705882336,0.39977764705882346
100.0,100.0,0.5090619607843135,0.4751360784313724,0.39772509803921563
100.0,100.0,0.5077015686274507,0.474301568627451,0.3986086274509803
100.0,100.0,0.5100266666666664,0.47755764705882336,0.40279254901960776
100.0,100.0,0.5094925490196077,0.4779988235294117,0.4048584313725489
100.0,100.0,0.5104784313725488,0.4785376470588233,0.40346352941176467
100.0,100.0,0.5105976470588234,0.47934196078431357,0.4053411764705881
100.0,100.0,0.5108235294117645,0.4792439215686272,0.4037015686274509
100.0,100.0,0.5124403921568625,0.48289686274509785,0.41145215686274494
100.0,100.0,0.5125192156862743,0.482932156862745,0.40984862745098033
100.0,100.0,0.5100313725490194,0.4899399999999999,0.43413882352941163
100.0,100.0,0.5134619607843135,0.48365019607843124,0.40897764705882345
100.0,100.0,0.5138156862745096,0.4847956862745097,0.4115956862745097
100.0,100.0,0.5140301960784311,0.4859113725490194,0.4141603921568627
100.0,100.0,0.5147619607843136,0.48647921568627434,0.4130956862745097
100.0,100.0,0.5158639215686273,0.48697568627450966,0.4128784313725489
100.0,100.0,0.5153372549019606,0.4888172549019606,0.418212156862745
100.0,100.0,0.5157239215686273,0.48863647058823517,0.41706784313725476
100.0,100.0,0.5157070588235292,0.48862745098039206,0.41556274509803914
100.0,100.0,0.5161662745098038,0.4897172549019606,0.4183219607843136
100.0,100.0,0.5162121568627449,0.48988392156862737,0.4174360784313724
100.0,100.0,0.516038039215686,0.4911199999999999,0.42278862745098034
